,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
711,150165.SZ,可转债B,东吴基金,平安银行,债券型,20140509,,20140606,20140408,,0.0935,0.7,0.2,,1.0,0.1,,中证可转换债券指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140606,,E
712,150177.SZ,证保A,鹏华基金,中国建设银行,股票型,20140505,,20140519,20140403,,3.8853,1.0,0.22,,1.0,0.1,,中证800证券保险指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140519,,E
713,150178.SZ,证保B,鹏华基金,中国建设银行,股票型,20140505,,20140519,20140403,,3.8853,1.0,0.22,,1.0,0.1,,中证800证券保险指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140519,,E
714,150179.SZ,信息A,鹏华基金,中国建设银行,股票型,20140505,,20140519,20140403,,4.1902,1.0,0.22,,1.0,0.1,,中证信息技术指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140519,,E
715,150180.SZ,信息B,鹏华基金,中国建设银行,股票型,20140505,,20140519,20140403,,4.1902,1.0,0.22,,1.0,0.1,,中证信息技术指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140519,,E
716,161505.SZ,银河通利,银河基金,北京银行,债券型,20140425,,20140523,20140425,,8.2746,0.7,0.2,,1.0,,,中债综合全价指数,L,债券型,契约型开放式,,20140523,20140523,E
717,160918.SZ,大成小盘,大成基金,中国银行,混合型,20140410,,20140430,20140410,,,1.5,0.25,,1.0,,,中证700指数收益率*80%+中证综合债券指数收益率*20%,L,混合型,契约型开放式,,20140430,20140430,E
718,161831.SZ,恒生中企,银华基金,中国建设银行,股票型,20140409,,20150413,20140310,,1.4898,1.0,0.28,,1.0,0.1,,人民币/港币汇率*恒生中国企业指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20140512,20140512,E
719,150176.SZ,恒中企B,银华基金,中国建设银行,股票型,20140409,,20140512,20140310,,0.7726,1.0,0.28,,1.0,0.1,,人民币/港币汇率*恒生中国企业指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型封闭式,,20140512,,E
720,150175.SZ,恒中企A,银华基金,中国建设银行,股票型,20140409,,20140512,20140310,,0.7726,1.0,0.28,,1.0,0.1,,人民币/港币汇率*恒生中国企业指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型封闭式,,20140512,,E
721,160812.SZ,长盛同益,长盛基金,中国工商银行,混合型,20140404,,20140604,20140414,,26.8829,1.5,0.25,,1.0,0.01,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20140604,20140604,E
722,150181.SZ,军工A,富国基金,中国建设银行,股票型,20140404,,20140423,20140317,,1.0614,1.0,0.22,,1.0,0.01,,中证军工价格指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140423,,E
723,150182.SZ,军工B,富国基金,中国建设银行,股票型,20140404,,20140423,20140317,,1.0614,1.0,0.22,,1.0,0.01,,中证军工价格指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140423,,E
724,150171.SZ,证券A,申万菱信基金,中国工商银行,股票型,20140313,,20140331,20140224,,0.5096,1.0,0.22,,1.0,0.1,,中证申万证券行业指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型封闭式,,20140331,,E
725,150172.SZ,证券B,申万菱信基金,中国工商银行,股票型,20140313,,20140331,20140224,,0.5096,1.0,0.22,,1.0,0.1,,中证申万证券行业指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型封闭式,,20140331,,E
726,164705.SZ,添富恒生,汇添富基金,中国农业银行,股票型,20140306,,20150413,20140124,,12.7063,1.2,0.25,,1.0,0.1,,经人民币汇率调整的恒生指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20140408,20140408,E
727,150169.SZ,恒生A,汇添富基金,中国农业银行,股票型,20140306,,20140411,20140124,,12.7063,1.2,0.25,,1.0,0.1,,经人民币汇率调整的恒生指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140411,,E
728,150170.SZ,恒生B,汇添富基金,中国农业银行,股票型,20140306,,20140411,20140124,,12.7063,1.2,0.25,,1.0,0.1,,经人民币汇率调整的恒生指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140411,,E
729,510520.SH,诺安500,诺安基金,中国银行,股票型,20140207,20190705,20140310,20140106,20191031,8.7909,0.5,0.1,,1.0,0.1,,中证500指数,D,被动指数型,契约型开放式,,20140310,20140310,E
730,150161.SZ,惠鑫B,新华基金,中国工商银行,债券型,20140124,20170124,20140328,20131226,20170124,2.9606,0.7,0.2,,1.0,5.0,,中债新综合指数(全价),D,债券型,契约型封闭式,,20140328,,E
731,150167.SZ,银华300A,银华基金,中国建设银行,股票型,20140107,,20140121,20140107,,0.0833,1.0,0.22,,1.0,,,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140121,,E
732,150168.SZ,银华300B,银华基金,中国建设银行,股票型,20140107,,20140121,20140107,,0.0833,1.0,0.22,,1.0,,,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20140121,,E
733,160220.SZ,国泰民益,国泰基金,宁波银行,混合型,20131230,,20140116,20131218,,14.8855,0.7,0.25,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20140103,20140103,E
734,159935.SZ,景顺500,景顺长城基金,中国银行,股票型,20131226,,20140121,20131203,,5.1257,0.5,0.1,,1.0,0.1,,中证500指数,L,被动指数型,契约型开放式,,20140121,20140121,E
735,150158.SZ,金融B,中信保诚基金,中国建设银行,股票型,20131220,,20140122,20131125,,0.1325,1.0,0.22,,1.0,0.1,,中证800金融价格指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20140122,,E
736,150157.SZ,金融A,中信保诚基金,中国建设银行,股票型,20131220,,20140122,20131125,,0.1325,1.0,0.22,,1.0,0.1,,中证800金融价格指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20140122,,E
737,150160.SZ,通福B,融通基金,中国工商银行,债券型,20131210,20161212,20140127,20131111,20161212,1.5842,0.7,0.2,,1.0,5.0,,中债综合(全价)指数收益率,D,债券型,契约型封闭式,,20140127,,E
738,513500.SH,标普500ETF,博时基金,中国工商银行,股票型,20131205,,20140115,20131104,,5.6504,0.6,0.25,,1.0,0.1,,"标普500指数(S&P 500 Index(NTR,Net total Return))(经估值汇率调整,以人民币计价)",L,被动指数型,契约型开放式,,20140115,20140115,E
739,512120.SH,医药50ETF,华安基金,中国建设银行,股票型,20131204,,20140106,20131108,,2.7125,0.5,0.1,,1.0,0.1,,中证细分医药产业主题指数收益率,L,被动指数型,契约型开放式,,20140106,20140106,E
740,512110.SH,中证地产,华安基金,中国建设银行,股票型,20131204,20160920,20140106,20131108,20170113,2.8714,0.5,0.1,,1.0,0.1,,中证细分房地产产业主题指数收益率,D,被动指数型,契约型开放式,,20140106,20140106,E
741,159934.SZ,黄金ETF,易方达基金,中国工商银行,商品型,20131129,,20131216,20131028,,5.0042,0.5,0.1,,1.0,0.1,,上海黄金交易所Au99.99现货实盘合约收盘价,L,黄金现货合约,契约型开放式,,20131216,20131216,E
742,160131.SZ,南方聚利,南方基金,中国银行,债券型,20131128,,20140121,20131028,,2.9451,0.7,0.2,,1.0,0.1,,1年期银行定期存款利率(税后)+1.2%,L,债券型,契约型开放式,,20141201,20141201,E
743,150142.SZ,互利债B,汇添富基金,中国工商银行,债券型,20131106,20161107,20140430,20131021,20161107,2.1081,0.7,0.2,,1.0,5.0,,中债综合指数,D,债券型,契约型封闭式,,20140430,,E
744,150139.SZ,中证800B,银华基金,中国银行,股票型,20131105,20190415,20131211,20131009,20190416,1.0302,1.0,0.2,,1.0,0.1,,中证800等权重指数收益率*95%+银行活期存款利率(税后)*5%,D,增强指数型,契约型封闭式,,20131211,,E
745,150138.SZ,中证800A,银华基金,中国银行,股票型,20131105,20190415,20131211,20131009,20190416,1.0302,1.0,0.2,,1.0,0.1,,中证800等权重指数收益率*95%+银行活期存款利率(税后)*5%,D,增强指数型,契约型封闭式,,20131211,,E
746,510680.SH,上证50ETF基金,万家基金,华夏银行,股票型,20131031,,20131202,20131014,,5.0072,0.5,0.1,,1.0,0.1,,上证50指数,L,被动指数型,契约型开放式,,20131202,20131202,E
747,160915.SZ,大成景丰,大成基金,中国农业银行,债券型,20131016,20200429,20131202,20131029,20200512,7.7405,0.7,0.2,,1.0,0.1,,中债综合指数,D,债券型,契约型开放式,,20131202,20131202,E
748,1648141.SZ,工银双债,工银瑞信基金,中国银行,债券型,20130925,20160925,20131223,20130819,20160925,4.1212,0.75,0.2,,1.0,0.1,,中债企业债总全价指数收益率*60%+天相可转债指数收益率*40%,D,债券型,契约型封闭式,,20131223,,E
749,150156.SZ,中银互B,中银基金,中国民生银行,债券型,20130924,20171108,20131219,20130910,20171103,9.0005,0.7,0.2,,1.0,5.0,,中债综合指数(全价),D,债券型,契约型开放式,,20150925,20150925,E
750,512010.SH,医药ETF,易方达基金,中国建设银行,股票型,20130923,,20131028,20130826,,5.2117,0.5,0.1,,1.0,0.1,,沪深300医药卫生指数,L,被动指数型,契约型开放式,,20131028,20131028,E
751,150147.SZ,同利B,天弘基金,中国工商银行,债券型,20130917,20160919,20131030,20130902,20160919,2.5444,0.7,0.2,,1.0,5.0,,中债综合指数,D,债券型,契约型封闭式,,20131030,,E
752,159933.SZ,金地ETF,国投瑞银基金,中国工商银行,股票型,20130917,,20131016,20130828,,5.7498,0.6,0.13,,1.0,0.1,,沪深300金融地产指数,L,被动指数型,契约型开放式,,20131016,20131016,E
753,150152.SZ,创业板A,富国基金,中国建设银行,股票型,20130912,,20130930,20130812,,0.2077,1.0,0.22,,1.0,0.1,,创业板指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20130930,,E
754,150153.SZ,创业板B,富国基金,中国建设银行,股票型,20130912,,20130930,20130812,,0.2077,1.0,0.22,,1.0,0.1,,创业板指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20130930,,E
755,150154.SZ,惠丰B,中海基金,广发银行,债券型,20130912,20171109,20131206,20130816,20171117,3.6012,0.75,0.2,,1.0,5.0,,中证全债指数,D,债券型,契约型封闭式,,20150915,20150915,E
756,159932.SZ,500深ETF,大成基金,中国银行,股票型,20130912,,20131021,20130819,,3.3351,0.5,0.1,,1.0,0.1,,中证500深市价格指数,L,被动指数型,契约型开放式,,20131021,20131021,E
757,150020.SZ,汇利A,富国基金,中国农业银行,债券型,20130909,20171210,20131021,20130909,20171211,4.0336,0.6,0.2,,1.0,,,中债综合指数,D,债券型,契约型封闭式,,20131021,,E
758,150021.SZ,汇利B,富国基金,中国农业银行,债券型,20130909,20171210,20131021,20130909,20171211,1.7287,0.6,0.2,,1.0,,,中债综合指数,D,债券型,契约型封闭式,,20131021,,E
759,150151.SZ,有色800B,中信保诚基金,中国银行,股票型,20130830,,20130918,20130805,,0.2842,1.0,0.22,,1.0,0.1,,中证800有色金属指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20130918,,E
760,150150.SZ,有色800A,中信保诚基金,中国银行,股票型,20130830,,20130918,20130805,,0.2842,1.0,0.22,,1.0,0.1,,中证800有色金属指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20130918,,E
761,150131.SZ,医药B,国泰基金,中国农业银行,股票型,20130829,,20130911,20130805,,5.0066,1.0,0.2,,1.0,0.1,,国证医药卫生行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20130911,,E
762,150130.SZ,医药A,国泰基金,中国农业银行,股票型,20130829,,20130911,20130805,,5.0066,1.0,0.2,,1.0,0.1,,国证医药卫生行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20130911,,E
763,159931.SZ,金融ETF,汇添富基金,中国工商银行,股票型,20130823,,20130916,20130715,,7.4783,0.5,0.1,,1.0,0.1,,中证金融地产指数,L,被动指数型,契约型开放式,,20130916,20130916,E
764,159929.SZ,医药ETF,汇添富基金,中国工商银行,股票型,20130823,,20130916,20130715,,11.972,0.5,0.1,,1.0,0.1,,中证医药卫生指数,L,被动指数型,契约型开放式,,20130916,20130916,E
765,159928.SZ,消费ETF,汇添富基金,中国工商银行,股票型,20130823,,20130916,20130715,,7.9466,0.5,0.1,,1.0,0.1,,中证主要消费指数,L,被动指数型,契约型开放式,,20130916,20130916,E
766,159930.SZ,能源ETF,汇添富基金,中国工商银行,股票型,20130823,,20130916,20130715,,3.844,0.5,0.1,,1.0,0.1,,中证能源指数,L,被动指数型,契约型开放式,,20130916,20130916,E
767,160515.SZ,安丰18,博时基金,浦发银行,债券型,20130822,,20131017,20130729,,2.476,0.6,0.18,,1.0,0.05,,1年期定期存款利率(税后)*150%,L,债券型,契约型开放式,,20150225,20150225,E
768,150148.SZ,医药800A,中信保诚基金,中国银行,股票型,20130816,,20130906,20130722,,3.372,1.0,0.22,,1.0,0.1,,中证800制药与生物科技指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20130906,,E
769,150149.SZ,医药800B,中信保诚基金,中国银行,股票型,20130816,,20130906,20130722,,3.372,1.0,0.22,,1.0,0.1,,中证800制药与生物科技指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20130906,,E
770,150143.SZ,转债A级,银华基金,中国银行,债券型,20130815,,20130828,20130715,,0.8012,0.7,0.2,,1.0,0.1,,中证可转换债券指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型封闭式,,20130828,,E
771,150144.SZ,转债B级,银华基金,中国银行,债券型,20130815,,20130828,20130715,,0.3434,0.7,0.2,,1.0,0.1,,中证可转换债券指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型封闭式,,20130828,,E
772,166904.SZ,民生添利,民生加银基金,中国建设银行,债券型,20130812,,20131029,20130708,,16.4174,0.5,0.1,,1.0,0.1,,中国债券综合指数收益率,L,债券型,契约型开放式,,20160812,20160812,E
773,163824.SZ,中银盛利,中银基金,中国工商银行,债券型,20130808,,20131104,20130704,,32.0659,0.7,0.2,,1.0,0.1,,1年期定期存款利率(税后)+0.6%,L,债券型,契约型开放式,,20140808,20140808,E
774,150145.SZ,高贝塔A,招商基金,中国银行,股票型,20130801,,20130902,20130708,,1.3492,1.0,0.2,,1.0,0.1,,沪深300高贝塔指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,L,被动指数型,契约型封闭式,,20130902,,E
775,150146.SZ,高贝塔B,招商基金,中国银行,股票型,20130801,,20130902,20130708,,1.3492,1.0,0.2,,1.0,0.1,,沪深300高贝塔指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,L,被动指数型,契约型封闭式,,20130902,,E
776,150141.SZ,国金300B,国金基金,中国光大银行,股票型,20130726,20170831,20130823,20130701,20170831,0.3305,0.8,0.2,,1.0,0.1,,沪深300指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20130823,,E
777,150140.SZ,国金300A,国金基金,中国光大银行,股票型,20130726,20170831,20130823,20130701,20170831,0.3305,0.8,0.2,,1.0,0.1,,沪深300指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20130823,,E
778,150137.SZ,宝利B,安信基金,中国工商银行,债券型,20130724,20150723,20131021,20130624,20150724,10.0015,0.7,0.2,,1.0,5.0,,中债综合指数,D,债券型,契约型封闭式,,20131021,,E
779,159927.SZ,A300ETF,鹏华基金,中国建设银行,股票型,20130719,20180222,20130816,20130617,20180214,13.0658,0.5,0.1,,1.0,0.1,,沪深300指数,D,被动指数型,契约型开放式,,20130816,20130816,E
780,518880.SH,黄金ETF,华安基金,中国建设银行,商品型,20130718,,20130729,20130624,,12.0849,0.5,0.1,,1.0,0.1,,国内黄金现货价格收益率,L,黄金现货合约,契约型开放式,,20130729,20130729,E
781,518800.SH,黄金基金ETF,国泰基金,中国工商银行,商品型,20130718,,20130729,20130624,,4.1034,0.5,0.1,,1.0,0.1,,上海黄金交易所挂盘交易的Au99.99合约,L,黄金现货合约,契约型开放式,,20130729,20130729,E
782,511210.SH,企债ETF,博时基金,中国工商银行,债券型,20130711,20171107,20130816,20130624,20180126,34.249,0.4,0.1,,1.0,0.1,,上证企债30指数收益率,D,被动指数型,契约型开放式,,20130816,20130816,E
783,510450.SH,180高ETF,上投摩根基金,中国银行,股票型,20130708,20160622,20130801,20130603,20160824,3.2492,0.5,0.1,,1.0,0.1,,上证180高贝塔指数收益率,D,被动指数型,契约型开放式,,20130801,20130801,E
784,164815.SZ,原油LOF,工银瑞信基金,中国银行,股票型,20130528,20170619,20130618,20130418,20170620,4.0233,1.5,0.28,,1.0,0.1,,Brent原油期货主力合约收益率(汇率调整后)*45%+WTI原油期货主力合约收益率(汇率调整后)*45%+人民币活期存款收益率(税后)*10%,D,股票型,契约型开放式,,20130607,20130607,E
